# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
chromosome	cds	5201653	5202783	-	LFFONA_05312	wecB	non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase	COG:COG0381, COG:M, EC:5.1.3.14, GO:0005829, GO:0008761, GO:0009246, GO:0042803, KEGG:K01791, RefSeq:WP_000866670.1, SO:0001217, UniParc:UPI0000673E2F, UniRef:UniRef100_E2QHW2, UniRef:UniRef50_P27828, UniRef:UniRef90_P27828
chromosome	cds	5202839	5203885	-	LFFONA_05313	wzzE	ECA polysaccharide chain length modulation protein	GO:0004713, GO:0005886, GO:0009103, GO:0009246, GO:0016020, KEGG:K05790, RefSeq:WP_001314258.1, SO:0001217, UniParc:UPI0000E451F9, UniRef:UniRef100_E2QHW1, UniRef:UniRef50_P0AG00, UniRef:UniRef90_O33789
chromosome	cds	5203897	5205000	-	LFFONA_05314	wecA	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	COG:COG0472, COG:M, EC:2.7.8.33, GO:0000287, GO:0005886, GO:0009103, GO:0009243, GO:0009246, GO:0009276, GO:0016020, GO:0016757, GO:0016780, GO:0030145, GO:0036380, GO:0044038, GO:0071555, KEGG:K02851, RefSeq:WP_001050960.1, SO:0001217, UniParc:UPI0000138EE2, UniRef:UniRef100_P0AC78, UniRef:UniRef50_P0AC78, UniRef:UniRef90_P0AC78
chromosome	cds	5205240	5206499	-	LFFONA_05315	rho	transcription termination factor Rho	COG:COG1158, COG:K, EC:3.6.4.-, GO:0003723, GO:0004386, GO:0005524, GO:0005829, GO:0006353, GO:0008186, GO:0016020, GO:0016887, GO:0042802, RefSeq:WP_001054527.1, SO:0001217, UniParc:UPI000013389B, UniRef:UniRef100_P0AG30, UniRef:UniRef50_P0AG30, UniRef:UniRef90_P0AG30
chromosome	cds	5206826	5207155	-	LFFONA_05316	trxA	thioredoxin TrxA	COG:COG3118, COG:O, EC:3.2.1.99, GO:0005737, GO:0005829, GO:0006662, GO:0015035, GO:0030337, GO:0045454, KEGG:K06113, RefSeq:WP_001280776.1, SO:0001217, UniParc:UPI000003112A, UniRef:UniRef100_P0AA25, UniRef:UniRef50_P0AA25, UniRef:UniRef90_P0AA25
chromosome	ncRNA-region	5207126	5207225	-			TrxA 5' UTR thermometer	RFAM:RF02773, SO:0002168
chromosome	cds	5207286	5208551	+	LFFONA_05317	rhlB	ATP-dependent RNA helicase RhlB	COG:COG0513, COG:L, EC:3.6.4.13, GO:0003676, GO:0003689, GO:0003723, GO:0003724, GO:0005524, GO:0005829, GO:0006396, GO:0006401, GO:0016020, GO:0016887, GO:0042803, GO:0061775, GO:0097718, GO:0140584, GO:0140665, GO:0140849, GO:1990061, RefSeq:WP_000047499.1, SO:0001217, UniParc:UPI0000163A40, UniRef:UniRef100_P0A8J8, UniRef:UniRef50_P0A8J8, UniRef:UniRef90_P0A8J8
chromosome	cds	5208687	5210171	+	LFFONA_05318	gppA	guanosine-5'-triphosphate,3'-diphosphate diphosphatase	COG:COG0248, COG:FT, EC:3.6.1.40, GO:0008894, GO:0015949, GO:0015970, GO:0015974, KEGG:K01524, RefSeq:WP_016238204.1, SO:0001217, UniParc:UPI00033986A9, UniRef:UniRef100_UPI00033986A9, UniRef:UniRef50_P25552, UniRef:UniRef90_P25552
chromosome	cds	5210218	5212239	-	LFFONA_05319	rep	DNA helicase Rep	COG:COG0210, COG:L, EC:3.6.4.12, EC:5.6.2.4, GO:0000725, GO:0003678, GO:0003689, GO:0003697, GO:0005524, GO:0005829, GO:0006268, GO:0009378, GO:0016853, GO:0016887, GO:0036121, GO:0043138, GO:0061749, GO:0061775, GO:0140584, GO:0140665, GO:0140849, GO:1990518, KEGG:K03656, RefSeq:WP_001238855.1, SO:0001217, UniParc:UPI000281DA43, UniRef:UniRef100_A0A2X1LGA8, UniRef:UniRef50_P09980, UniRef:UniRef90_P09980
chromosome	cds	5212326	5212607	+	LFFONA_05320	ppiC	peptidylprolyl isomerase PpiC	BlastRules:WP_001096806, COG:COG0760, COG:O, EC:5.2.1.8, GO:0003755, GO:0005737, GO:0140839, GO:0140840, RefSeq:WP_001140251.1, SO:0001217, UniParc:UPI0000165537, UniRef:UniRef100_P0A9L5, UniRef:UniRef50_P0A9L5, UniRef:UniRef90_P0A9L5
chromosome	cds	5212653	5214128	-	LFFONA_05321	ilvC	ketol-acid reductoisomerase	COG:COG0059, COG:EH, EC:1.1.1.86, GO:0000287, GO:0004455, GO:0005829, GO:0009082, GO:0009097, GO:0009099, KEGG:K00053, RefSeq:WP_000024951.1, SO:0001217, UniParc:UPI00005EFD37, UniRef:UniRef100_A7ZTX6, UniRef:UniRef50_P05793, UniRef:UniRef90_P05793
chromosome	cds	5214194	5215168	+	LFFONA_05322	ilvY	HTH-type transcriptional activator IlvY	COG:COG0583, COG:K, GO:0000976, GO:0003700, GO:0005737, GO:0006355, GO:0008652, GO:0009082, SO:0001217, UniParc:UPI00000DF2BC, UniRef:UniRef100_A0A0H2VCK1, UniRef:UniRef50_P0A2Q2, UniRef:UniRef90_P0A2Q2
chromosome	cds	5215165	5216712	-	LFFONA_05323	ilvA	threonine ammonia-lyase, biosynthetic	COG:COG1171, COG:E, EC:4.3.1.19, GO:0003941, GO:0004794, GO:0006565, GO:0006566, GO:0006567, GO:0009097, GO:0030170, SO:0001217, UniParc:UPI00000DF2BB, UniRef:UniRef100_A0A0H3EP09, UniRef:UniRef50_P04968, UniRef:UniRef90_P20506
chromosome	cds	5216712	5218562	-	LFFONA_05324	ilvD	dihydroxy-acid dehydratase	COG:COG0129, COG:EG, EC:4.2.1.9, GO:0000287, GO:0004160, GO:0005829, GO:0009082, GO:0009097, GO:0009099, GO:0016836, GO:0051537, KEGG:K01687, RefSeq:WP_001127368.1, SO:0001217, UniParc:UPI000012D578, UniRef:UniRef100_Q8FBR5, UniRef:UniRef50_P05791, UniRef:UniRef90_P05791
chromosome	cds	5218627	5219556	-	LFFONA_05325	ilvE	branched-chain-amino-acid transaminase	COG:COG0115, COG:EH, EC:2.6.1.42, GO:0004084, GO:0005829, GO:0006532, GO:0009081, GO:0009097, GO:0009098, GO:0009099, GO:0052655, GO:0052656, KEGG:K00826, RefSeq:WP_000208520.1, SO:0001217, UniParc:UPI0000111CDC, UniRef:UniRef100_P0AB80, UniRef:UniRef50_P0AB80, UniRef:UniRef90_P0AB80
chromosome	cds	5219576	5219839	-	LFFONA_05326		Acetolactate synthase isozyme 2 small subunit	RefSeq:WP_000983255.1, SO:0001217, UniParc:UPI000004FA1F, UniRef:UniRef100_P0ADG1, UniRef:UniRef90_P0ADG1
chromosome	cds	5219836	5221482	-	LFFONA_05327	ilvG	acetolactate synthase 2 catalytic subunit	COG:COG0028, COG:EH, EC:2.2.1.6, GO:0000287, GO:0003984, GO:0005948, GO:0009082, GO:0009097, GO:0009099, GO:0030976, GO:0050660, RefSeq:WP_001012593.1, SO:0001217, UniParc:UPI00000DF2BA, UniRef:UniRef100_A0A2G9A4N9, UniRef:UniRef50_P0DP90, UniRef:UniRef90_P0DP90
chromosome	sorf	5221485	5221535	-	LFFONA_05328	ilvX	Uncharacterized protein IlvX	RefSeq:WP_001387183.1, SO:0001217, UniParc:UPI000199A555, UniRef:UniRef100_C1P619, UniRef:UniRef50_C1P619, UniRef:UniRef90_C1P619
chromosome	ncRNA-region	5221502	5221791	-			Soft rot Enterobacteriaceae Rev 39 5'UTR	RFAM:RF02744, SO:0005836
chromosome	cds	5222073	5223593	+	LFFONA_05329	yifB	YifB family Mg chelatase-like AAA ATPase	GO:0004176, GO:0005524, GO:0016887, RefSeq:WP_000058957.1, SO:0001217, UniParc:UPI00005EFD31, UniRef:UniRef100_E2QHU6, UniRef:UniRef50_P22787, UniRef:UniRef90_P22787
chromosome	cds	5223618	5223956	-	LFFONA_05330	yifE	macrodomain Ori organization protein MaoP	BlastRules:WP_000841001, COG:COG3085, COG:S, GO:0005829, GO:0007059, GO:0044010, GO:0051276, KEGG:K09897, RefSeq:WP_000841001.1, SO:0001217, UniParc:UPI0000163A3F, UniRef:UniRef100_P0ADN2, UniRef:UniRef50_P0ADN2, UniRef:UniRef90_P0ADN2
chromosome	cds	5224075	5224914	+	LFFONA_05331	hdfR	HTH-type transcriptional regulator HdfR	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0006355, GO:0045892, RefSeq:WP_000379257.1, SO:0001217, UniParc:UPI000012C3BC, UniRef:UniRef100_B7MGH6, UniRef:UniRef50_P0A8R9, UniRef:UniRef90_P0A8R9
chromosome	tRNA	5225010	5225085	-	LFFONA_05332	trnW	tRNA-Trp(cca)	SO:0000271
chromosome	tRNA	5225094	5225170	-	LFFONA_05333	trnD	tRNA-Asp(gtc)	SO:0000256
chromosome	rRNA	5225225	5225340	-	LFFONA_05334	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
chromosome	rRNA	5225436	5228339	-	LFFONA_05335	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
chromosome	ncRNA	5228347	5228455	-	LFFONA_05336	StyR-44	Salmonella enterica Typhi npcRNA 44	RFAM:RF01830, SO:0000655
chromosome	tRNA	5228533	5228608	-	LFFONA_05337	trnE	tRNA-Glu(ttc)	SO:0000259
chromosome	rRNA	5228694	5230235	-	LFFONA_05338	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
chromosome	cds	5230715	5231407	+	LFFONA_05339	yieP	Uncharacterized HTH-type transcriptional regulator YieP	COG:COG2186, COG:K, GO:0003677, GO:0003700, GO:0005829, KEGG:K19776, RefSeq:WP_001131161.1, SO:0001217, UniParc:UPI00000DF2B6, UniRef:UniRef100_A0A0D8VWC8, UniRef:UniRef50_P31475, UniRef:UniRef90_P31475
chromosome	cds	5231430	5232857	+	LFFONA_05340	hsrA	putative transport protein HsrA	COG:COG2814, COG:G, GO:0005886, GO:0022857, GO:0055085, RefSeq:WP_001280828.1, SO:0001217, UniParc:UPI00000DF2B5, UniRef:UniRef100_A0A135PK84, UniRef:UniRef50_P31474, UniRef:UniRef90_P31474
chromosome	cds	5232823	5233815	-	LFFONA_05341	rbsR	ribose operon transcriptional repressor RbsR	COG:COG1609, COG:K, GO:0000976, GO:0003677, GO:0003700, GO:0006355, RefSeq:WP_000224470.1, SO:0001217, UniParc:UPI0000163A3E, UniRef:UniRef100_P0ACQ0, UniRef:UniRef50_P0ACQ0, UniRef:UniRef90_P0ACQ0
chromosome	cds	5233819	5234748	-	LFFONA_05342	rbsK	ribokinase	COG:COG0524, COG:G, EC:2.7.1.15, GO:0004747, GO:0005524, GO:0005829, GO:0006014, GO:0019303, GO:0046872, KEGG:K00852, RefSeq:WP_001361088.1, SO:0001217, UniParc:UPI0001885DD0, UniRef:UniRef100_A0A7U0Q6J5, UniRef:UniRef50_P0A9J6, UniRef:UniRef90_P0A9J6
chromosome	cds	5234874	5235764	-	LFFONA_05343	rbsB	ribose ABC transporter substrate-binding protein RbsB	COG:COG1879, COG:G, GO:0015752, GO:0016020, GO:0030288, GO:0048029, GO:0050918, GO:0055052, RefSeq:WP_001056273.1, SO:0001217, UniParc:UPI00000D066F, UniRef:UniRef100_C3SL12, UniRef:UniRef50_P02925, UniRef:UniRef90_P02925
chromosome	cds	5235789	5236754	-	LFFONA_05344	rbsC	ribose ABC transporter permease	COG:COG1172, COG:G, GO:0005886, GO:0015591, GO:0015752, GO:0016020, GO:0022857, GO:0043190, GO:0055052, GO:0055085, RefSeq:WP_000211858.1, SO:0001217, UniParc:UPI000003EB7D, UniRef:UniRef100_P0AGI1, UniRef:UniRef50_P0AGI1, UniRef:UniRef90_P0AGI1
chromosome	cds	5236759	5238264	-	LFFONA_05345	rbsA	ribose ABC transporter ATP-binding protein RbsA	COG:COG1129, COG:G, EC:7.5.2.7, GO:0005524, GO:0005886, GO:0015611, GO:0016887, RefSeq:WP_000387762.1, SO:0001217, UniParc:UPI00000DF2B3, UniRef:UniRef100_Q8FBS3, UniRef:UniRef50_P04983, UniRef:UniRef90_P04983
chromosome	cds	5238272	5238691	-	LFFONA_05346	rbsD	D-ribose pyranase	EC:5.4.99.62, GO:0005829, GO:0016872, GO:0019303, GO:0048029, GO:0062193, KEGG:K06726, RefSeq:WP_001350412.1, SO:0001217, UniParc:UPI00017BE896, UniRef:UniRef100_B7MGG8, UniRef:UniRef50_P04982, UniRef:UniRef90_P04982
chromosome	cds	5238858	5240726	-	LFFONA_05347	kup	low affinity potassium transporter Kup	COG:COG3158, COG:P, GO:0005886, GO:0015079, GO:0015293, GO:0016020, KEGG:K03549, RefSeq:WP_000102319.1, SO:0001217, UniParc:UPI000012E129, UniRef:UniRef100_P63183, UniRef:UniRef50_P63183, UniRef:UniRef90_P63183
chromosome	cds	5240949	5242445	+	LFFONA_05348	ravA	ATPase RavA	COG:COG0714, COG:R, EC:3.6.1.15, EC:3.6.3.-, GO:0005524, GO:0005737, GO:0016887, RefSeq:WP_001467786.1, SO:0001217, UniParc:UPI000281DAA4, UniRef:UniRef100_UPI000BA1ABB0, UniRef:UniRef50_P31473, UniRef:UniRef90_P31473
chromosome	cds	5242439	5243890	+	LFFONA_05349	viaA	ATPase RavA stimulator ViaA	COG:COG2425, COG:S, GO:0005829, RefSeq:WP_000956636.1, SO:0001217, UniParc:UPI00000DF2B0, UniRef:UniRef100_B7MGG5, UniRef:UniRef50_Q83IY2, UniRef:UniRef90_Q83IY2
chromosome	cds	5243895	5244887	-	LFFONA_05350	asnA	aspartate--ammonia ligase	COG:COG2502, COG:E, EC:6.3.1.1, GO:0004071, GO:0005524, GO:0005737, GO:0005829, GO:0006529, GO:0070981, KEGG:K01914, RefSeq:WP_000845107.1, SO:0001217, UniParc:UPI0000126115, UniRef:UniRef100_P63624, UniRef:UniRef50_P00963, UniRef:UniRef90_P00963
chromosome	cds	5245039	5245497	+	LFFONA_05351	asnC	transcriptional regulator AsnC	COG:COG1522, COG:K, GO:0005829, GO:0006355, GO:0043200, GO:0043565, RefSeq:WP_000432970.1, SO:0001217, UniParc:UPI0000126121, UniRef:UniRef100_P0ACI6, UniRef:UniRef50_P0ACI6, UniRef:UniRef90_P0ACI6
chromosome	cds	5245587	5246030	+	LFFONA_05352	mioC	FMN-binding protein MioC	COG:C, COG:COG0716, GO:0005829, GO:0010181, GO:0051302, RefSeq:WP_000763742.1, SO:0001217, UniParc:UPI0000165532, UniRef:UniRef100_P58208, UniRef:UniRef50_P03817, UniRef:UniRef90_P03817
chromosome	oriV	5246037	5246408	?			origin of replication	
chromosome	cds	5246409	5248298	+	LFFONA_05353	mnmG	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	COG:COG0445, COG:J, GO:0002098, GO:0005829, GO:0008033, GO:0030488, GO:0050660, KEGG:K03495, RefSeq:WP_000499788.1, SO:0001217, UniParc:UPI000003EB79, UniRef:UniRef100_P0A6U3, UniRef:UniRef50_P0A6U3, UniRef:UniRef90_P0A6U3
chromosome	cds	5248362	5248985	+	LFFONA_05354	rsmG	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	COG:COG0357, COG:J, EC:2.1.1.170, GO:0005829, GO:0008168, GO:0031167, GO:0046118, GO:0070043, RefSeq:WP_000932839.1, SO:0001217, UniParc:UPI000003EB78, UniRef:UniRef100_P0A6U5, UniRef:UniRef50_P0A6U5, UniRef:UniRef90_P0A6U5
chromosome	cds	5249602	5249982	+	LFFONA_05355	atpI	F0F1 ATP synthase subunit I	COG:C, COG:COG3312, EC:7.1.2.2, GO:0005886, GO:0045263, GO:1902600, RefSeq:WP_000116695.1, SO:0001217, UniParc:UPI00005E421B, UniRef:UniRef100_P0ABC0, UniRef:UniRef50_P0ABC0, UniRef:UniRef90_P0ABC0
chromosome	cds	5249991	5250806	+	LFFONA_05356	atpB	F0F1 ATP synthase subunit A	COG:C, COG:COG0356, EC:7.1.2.2, GO:0005886, GO:0015078, GO:0015986, GO:0042777, GO:0045263, GO:0046933, RefSeq:WP_000135618.1, SO:0001217, UniParc:UPI00000DF2AE, UniRef:UniRef100_B7UMK3, UniRef:UniRef50_P0AB98, UniRef:UniRef90_P0AB98
chromosome	cds	5250853	5251092	+	LFFONA_05357	atpE	F0F1 ATP synthase subunit C	COG:C, COG:COG0636, EC:7.1.2.2, GO:0005886, GO:0008289, GO:0015078, GO:0015986, GO:0045263, GO:0046933, RefSeq:WP_000429386.1, SO:0001217, UniParc:UPI000003EAF7, UniRef:UniRef100_A8ACP3, UniRef:UniRef50_A0KQY3, UniRef:UniRef90_A1JTD2
chromosome	cds	5251154	5251624	+	LFFONA_05358	atpF	F0F1 ATP synthase subunit B	COG:C, COG:COG0711, EC:7.1.2.2, GO:0005886, GO:0015078, GO:0015986, GO:0045263, GO:0046933, GO:0046961, RefSeq:WP_001052219.1, SO:0001217, UniParc:UPI000003EAF6, UniRef:UniRef100_P0ABA0, UniRef:UniRef50_P0ABA0, UniRef:UniRef90_P0ABA0
chromosome	cds	5251639	5252172	+	LFFONA_05359	atpH	F0F1 ATP synthase subunit delta	EC:7.1.2.2, GO:0005886, GO:0015986, GO:0016020, GO:0045261, GO:0046933, RefSeq:WP_001288587.1, SO:0001217, UniParc:UPI000003EAF5, UniRef:UniRef100_P0ABA4, UniRef:UniRef50_P0ABA4, UniRef:UniRef90_P0ABA4
chromosome	cds	5252185	5253726	+	LFFONA_05360	atpA	F0F1 ATP synthase subunit alpha	COG:C, COG:COG0056, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0043531, GO:0045261, GO:0046933, GO:0046961, RefSeq:WP_001176745.1, SO:0001217, UniParc:UPI000003EAF4, UniRef:UniRef100_P0ABB0, UniRef:UniRef50_P0ABB0, UniRef:UniRef90_P0ABB0
chromosome	cds	5253777	5254640	+	LFFONA_05361	atpG	F0F1 ATP synthase subunit gamma	COG:C, COG:COG0224, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0042777, GO:0045261, GO:0046933, KEGG:K02115, RefSeq:WP_000896498.1, SO:0001217, UniParc:UPI000003EAF3, UniRef:UniRef100_P0ABA6, UniRef:UniRef50_P0ABA6, UniRef:UniRef90_P0ABA6
chromosome	cds	5254667	5256049	+	LFFONA_05362	atpD	F0F1 ATP synthase subunit beta	COG:C, COG:COG0055, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0016887, GO:0045261, GO:0046933, GO:0046961, RefSeq:WP_000190506.1, SO:0001217, UniParc:UPI000003EAF2, UniRef:UniRef100_P0ABB4, UniRef:UniRef50_P0ABB4, UniRef:UniRef90_P0ABB4
chromosome	cds	5256070	5256489	+	LFFONA_05363	atpC	F0F1 ATP synthase subunit epsilon	COG:C, COG:COG0355, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0045261, GO:0046933, RefSeq:WP_001251965.1, SO:0001217, UniParc:UPI000003EAF1, UniRef:UniRef100_P0A6E6, UniRef:UniRef50_P0A6E6, UniRef:UniRef90_P0A6E6
chromosome	ncRNA	5256602	5256759	-	LFFONA_05364	STnc410	Enterobacterial sRNA STnc410	RFAM:RF02060, SO:0000655
chromosome	cds	5256843	5258213	+	LFFONA_05365	glmU	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	COG:COG1207, COG:M, EC:2.3.1.157, EC:2.7.7.23, GO:0000287, GO:0000902, GO:0003977, GO:0005737, GO:0006048, GO:0008360, GO:0009245, GO:0009252, GO:0016020, GO:0019134, GO:0071555, KEGG:K04042, RefSeq:WP_000933713.1, SO:0001217, UniParc:UPI000281D43B, UniRef:UniRef100_UPI0013C35CA2, UniRef:UniRef50_P0ACC7, UniRef:UniRef90_P0ACC7
chromosome	cds	5258375	5260204	+	LFFONA_05366	glmS	glutamine--fructose-6-phosphate transaminase (isomerizing)	COG:COG0449, COG:M, EC:2.6.1.16, GO:0004360, GO:0005829, GO:0005975, GO:0006002, GO:0006047, GO:0006487, GO:0097367, GO:1901137, KEGG:K00820, RefSeq:WP_000334086.1, SO:0001217, UniParc:UPI000000E7C1, UniRef:UniRef100_Q83IY4, UniRef:UniRef50_P17169, UniRef:UniRef90_P17169
chromosome	cds	5260518	5261558	+	LFFONA_05367	pstS	phosphate ABC transporter substrate-binding protein PstS	COG:COG0226, COG:P, EC:7.3.2.1, GO:0035435, GO:0042301, GO:0042597, GO:0043190, RefSeq:WP_000867146.1, SO:0001217, UniParc:UPI000003EB1D, UniRef:UniRef100_P0AG82, UniRef:UniRef50_P0AG82, UniRef:UniRef90_P0AG82
chromosome	cds	5261645	5262604	+	LFFONA_05368	pstC	phosphate ABC transporter permease PstC	COG:COG0573, COG:P, EC:7.3.2.1, GO:0005315, GO:0005886, GO:0006817, GO:0009314, GO:0016020, GO:0035435, GO:0055052, GO:0055085, RefSeq:WP_000741620.1, SO:0001217, UniParc:UPI000003EB1C, UniRef:UniRef100_P0AGH8, UniRef:UniRef50_P0AGH8, UniRef:UniRef90_P0AGH8
chromosome	cds	5262604	5263494	+	LFFONA_05369	pstA	phosphate ABC transporter permease PstA	COG:COG0581, COG:P, EC:7.3.2.1, GO:0005315, GO:0005886, GO:0006817, GO:0006974, GO:0016020, GO:0035435, GO:0055052, RefSeq:WP_001251986.1, SO:0001217, UniParc:UPI0001C22CBE, UniRef:UniRef100_A0A066T2G3, UniRef:UniRef50_P07654, UniRef:UniRef90_P07654
chromosome	cds	5263585	5264358	+	LFFONA_05370	pstB	phosphate ABC transporter ATP-binding protein PstB	COG:COG1117, COG:P, EC:7.3.2.1, GO:0005524, GO:0005886, GO:0006817, GO:0009898, GO:0015415, GO:0016887, GO:0035435, GO:0055052, RefSeq:WP_000063125.1, SO:0001217, UniParc:UPI000003EB1A, UniRef:UniRef100_P0AAH0, UniRef:UniRef50_P0AAH0, UniRef:UniRef90_P0AAH0
chromosome	cds	5264373	5265098	+	LFFONA_05371	phoU	phosphate signaling complex protein PhoU	COG:COG0704, COG:P, GO:0005737, GO:0006817, GO:0010629, GO:0030643, GO:0042803, GO:0045936, GO:2000186, RefSeq:WP_000377784.1, SO:0001217, UniParc:UPI00005EF461, UniRef:UniRef100_Q8FBT8, UniRef:UniRef50_Q83WB2, UniRef:UniRef90_Q8FBT8
chromosome	sorf	5265288	5265347	+	LFFONA_05372	bglC	BglC protein	SO:0001217, UniParc:UPI00000AF0E5, UniRef:UniRef100_Q47079, UniRef:UniRef50_Q47079, UniRef:UniRef90_Q47079
chromosome	cds	5265384	5266220	+	LFFONA_05373	bglG	transcriptional antiterminator BglG	GO:0003723, GO:0006355, GO:0045893, KEGG:K03488, RefSeq:WP_001312208.1, SO:0001217, UniParc:UPI0000E451F1, UniRef:UniRef100_A0A0D8VW98, UniRef:UniRef50_P11989, UniRef:UniRef90_P11989
chromosome	cds	5266354	5268228	+	LFFONA_05374	bglF	PTS beta-glucoside transporter subunit IIABC	EC:2.7.1.-, GO:0005886, GO:0008982, GO:0009401, GO:0015771, GO:0016301, GO:0090589, KEGG:K02757, RefSeq:WP_001467787.1, SO:0001217, UniParc:UPI000281D43C, UniRef:UniRef100_UPI000281D43C, UniRef:UniRef50_P08722, UniRef:UniRef90_P08722
chromosome	cds	5268247	5269641	+	LFFONA_05375	bglB	6-phospho-beta-glucosidase BglB	BlastRules:WP_000643228, EC:3.2.1.86, GO:0004553, GO:0005829, GO:0008422, GO:0008706, GO:0016052, RefSeq:WP_000643257.1, SO:0001217, UniParc:UPI0000D50DC5, UniRef:UniRef100_B7MGE1, UniRef:UniRef50_P40740, UniRef:UniRef90_P11988
chromosome	cds	5269727	5271343	+	LFFONA_05376	bglH	carbohydrate-specific porin BglH	BlastRules:WP_000489881, GO:0006811, GO:0009279, GO:0015144, GO:0015288, GO:0015774, GO:0046930, RefSeq:WP_000489814.1, SO:0001217, UniParc:UPI000281D43D, UniRef:UniRef100_UPI000281D43D, UniRef:UniRef50_P26218, UniRef:UniRef90_P26218
chromosome	cds	5271370	5272539	+	LFFONA_05377	yieL	Uncharacterized protein YieL	GO:0004553, GO:0005975, GO:0016747, RefSeq:WP_001467788.1, SO:0001217, UniParc:UPI000281D43E, UniRef:UniRef100_UPI000281D43E, UniRef:UniRef50_P31471, UniRef:UniRef90_P31471
chromosome	cds	5272554	5273276	+	LFFONA_05378		glucosamine-6-phosphate deaminase	EC:3.5.99.6, GO:0004342, GO:0006044, RefSeq:WP_001535687.1, SO:0001217, UniParc:UPI0002A28F6B, UniRef:UniRef100_UPI0002A28F6B, UniRef:UniRef50_P31470, UniRef:UniRef90_A0AAE9TM72
chromosome	cds	5273358	5273831	-	LFFONA_05379	cbrB	Inner membrane protein CbrB	GO:0005886, RefSeq:WP_000116758.1, SO:0001217, UniParc:UPI0000D50DC1, UniRef:UniRef100_A1AHP9, UniRef:UniRef50_P31468, UniRef:UniRef90_Q8FBU5
chromosome	cds	5273898	5274563	-	LFFONA_05380	yieH	6-phosphogluconate phosphatase	COG:COG0637, COG:G, EC:3.1.3.-, RefSeq:WP_000078058.1, SO:0001217, UniParc:UPI00000DF29C, UniRef:UniRef100_A0A0D6GJ90, UniRef:UniRef50_A0A0D6GJ90, UniRef:UniRef90_A0A0D6GJ90
chromosome	cds	5274730	5276067	+	LFFONA_05381	adeP	adenine permease AdeP	BlastRules:WP_000019348, COG:COG2252, COG:F, GO:0005886, GO:0015207, GO:0015295, GO:0015853, KEGG:K06901, RefSeq:WP_001467789.1, SO:0001217, UniParc:UPI000281D440, UniRef:UniRef100_UPI000281D440, UniRef:UniRef50_P31466, UniRef:UniRef90_P31466
chromosome	cds	5276121	5276687	-	LFFONA_05382	yieF	class I chromate reductase YieF	BlastRules:WP_001291268, COG:C, COG:COG0431, EC:1.6.5.2, GO:0005829, GO:0008753, GO:0010181, GO:0050136, KEGG:K19784, RefSeq:WP_001291123.1, SO:0001217, UniParc:UPI00006733DC, UniRef:UniRef100_J7RAV6, UniRef:UniRef50_P0AGE6, UniRef:UniRef90_P0AGE6
chromosome	cds	5276709	5277458	-	LFFONA_05383	yieE	Uncharacterized protein YieE	COG:COG2091, COG:H, GO:0000287, GO:0005829, GO:0008897, GO:0019878, RefSeq:WP_001366742.1, SO:0001217, UniParc:UPI000281D441, UniRef:UniRef100_A0A0K4AM32, UniRef:UniRef50_P0ADM8, UniRef:UniRef90_P0ADM8
chromosome	cds	5277615	5278574	-	LFFONA_05384	yidZ	HTH-type transcriptional regulator YidZ	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0006355, RefSeq:WP_001467790.1, SO:0001217, UniParc:UPI000281D442, UniRef:UniRef100_UPI000281D442, UniRef:UniRef50_P31463, UniRef:UniRef90_P31463
chromosome	cds	5278549	5279724	-	LFFONA_05385	mdtL	multidrug efflux MFS transporter MdtL	BlastRules:WP_000085982, COG:COG2814, COG:G, GO:0005886, GO:0022857, GO:0046677, KEGG:K08163, RefSeq:WP_000085966.1, SO:0001217, UniParc:UPI0000DAD0D7, UniRef:UniRef100_Q0TAZ8, UniRef:UniRef50_P31462, UniRef:UniRef90_P31462
chromosome	cds	5279856	5281103	-	LFFONA_05386	tnaB	low affinity tryptophan permease TnaB	GO:0003333, GO:0005886, GO:0006569, GO:0015173, GO:0015293, RefSeq:WP_000132074.1, SO:0001217, UniParc:UPI0000D50DBC, UniRef:UniRef100_A4GWI8, UniRef:UniRef50_P0AAD2, UniRef:UniRef90_P23173
