# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
chromosome	cds	4319730	4320770	-	LFFONA_04425	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5B9AMM1
chromosome	cds	4320780	4321061	-	LFFONA_04426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5B9AJJ4
chromosome	cds	4321061	4323433	-	LFFONA_04427	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00038FDDD0
chromosome	cds	4323494	4326907	-	LFFONA_04428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00038F828F
chromosome	cds	4326968	4327516	-	LFFONA_04429	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A4660F
chromosome	cds	4327513	4328112	-	LFFONA_04430	432.0	1.2e-153	1.0	0.980	0.985	UniRef:UniRef90_A0A376KNF1
chromosome	cds	4328261	4328959	-	LFFONA_04431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R284
chromosome	cds	4328969	4329298	-	LFFONA_04432	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMA1
chromosome	cds	4329298	4332354	-	LFFONA_04433	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R286
chromosome	cds	4332326	4332643	-	LFFONA_04434	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMA3
chromosome	cds	4332664	4333050	-	LFFONA_04435	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2EQK4
chromosome	cds	4333111	4333854	-	LFFONA_04436	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R289
chromosome	cds	4333865	4334266	-	LFFONA_04437	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061L0K8
chromosome	cds	4334263	4334853	-	LFFONA_04438	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R291
chromosome	cds	4334865	4335140	-	LFFONA_04439	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMA8
chromosome	cds	4335133	4335456	-	LFFONA_04440	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8Z7Z8
chromosome	cds	4335543	4337570	-	LFFONA_04441	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9AXR9
chromosome	cds	4337515	4339023	-	LFFONA_04442	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061L0L3
chromosome	cds	4339023	4339235	-	LFFONA_04443	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAX0PHU7
chromosome	cds	4339232	4341334	-	LFFONA_04444	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R297
chromosome	cds	4341334	4341825	-	LFFONA_04445	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R298
chromosome	cds	4342183	4342359	+	LFFONA_04446	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7Q954
chromosome	cds	4342501	4342653	-	LFFONA_04447	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1C4B2
chromosome	cds	4342641	4343108	-	LFFONA_04448	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2A2XR49
chromosome	cds	4343105	4343602	-	LFFONA_04449	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QGS8
chromosome	cds	4343602	4343817	-	LFFONA_04450	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9R2
chromosome	cds	4343885	4344937	-	LFFONA_04451	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5E8DKG2
chromosome	cds	4345088	4345291	-	LFFONA_04452	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2D3QBL5
chromosome	cds	4345562	4346008	+	LFFONA_04453	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5E8DKI4
chromosome	cds	4346093	4346458	-	LFFONA_04454	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5E8DLK2
chromosome	cds	4346476	4347465	-	LFFONA_04455	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5E8DK21
chromosome	cds	4347473	4348270	-	LFFONA_04456	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5E8DLP4
chromosome	cds	4348290	4348679	-	LFFONA_04457	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2D3MYA1
chromosome	cds	4348676	4349002	-	LFFONA_04458	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8T9CMT2
chromosome	cds	4348999	4349652	-	LFFONA_04459	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066REE7
chromosome	cds	4349652	4350140	-	LFFONA_04460	311.0	3.9e-107	0.994	0.964	0.957	UniRef:UniRef90_B7ME69
chromosome	cds	4350143	4350961	-	LFFONA_04461	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2EJV3
chromosome	cds	4350958	4351182	-	LFFONA_04462	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061L9J0
chromosome	cds	4351179	4352330	-	LFFONA_04463	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4D9FHF0
chromosome	ncRNA	4351782	4351869	-	LFFONA_04464	83.7	8.4e-14	-	-	-	RFAM:RF01695
chromosome	ncRNA	4351894	4351970	-	LFFONA_04465	67.1	3.9e-10	-	-	-	RFAM:RF01394
chromosome	cds	4352327	4352878	-	LFFONA_04466	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2J7N953
chromosome	cds	4352871	4353131	-	LFFONA_04467	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061Y8T9
chromosome	cds	4353274	4353921	+	LFFONA_04468	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0F3S608
chromosome	cds	4354644	4355006	+	LFFONA_04469	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024L4V5
chromosome	cds	4355072	4355896	+	LFFONA_04470	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ME59
chromosome	cds	4356024	4356560	+	LFFONA_04471	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A067HID6
chromosome	cds	4356551	4356913	+	LFFONA_04472	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5E8DL22
chromosome	cds	4356913	4357269	+	LFFONA_04473	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5E8DKL1
chromosome	cds	4357271	4357636	+	LFFONA_04474	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066Q3L6
chromosome	cds	4357633	4358427	+	LFFONA_04475	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5E8DK37
chromosome	cds	4358995	4359990	+	LFFONA_04476	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5E8DKD2
chromosome	cds	4360366	4361580	-	LFFONA_04477	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A192EYV3
chromosome	sorf	4361801	4361875	-	LFFONA_04478	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y2ZGM0
chromosome	cds	4361966	4362643	-	LFFONA_04479	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QLD3
chromosome	cds	4362658	4363104	-	LFFONA_04480	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A944
chromosome	cds	4363073	4363486	-	LFFONA_04481	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FKW5
chromosome	cds	4363589	4364620	+	LFFONA_04482	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A37FCE
chromosome	tRNA	4364820	4364906	+	LFFONA_04483	67.1	-	-	-	-	-
chromosome	tRNA	4364935	4365021	+	LFFONA_04484	65.0	-	-	-	-	-
chromosome	tRNA	4365056	4365142	+	LFFONA_04485	67.1	-	-	-	-	-
chromosome	cds	4365181	4365417	-	LFFONA_04486	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H0L0Y2
chromosome	cds	4365558	4366346	+	LFFONA_04487	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J1XJG1
chromosome	cds	4366384	4367061	-	LFFONA_04488	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FYT2
chromosome	cds	4367019	4367744	-	LFFONA_04489	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1ELY6
chromosome	cds	4368364	4369134	+	LFFONA_04490	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1MCD7
chromosome	cds	4369125	4369598	+	LFFONA_04491	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A46D14
chromosome	cds	4369706	4370245	+	LFFONA_04492	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9L4N6
chromosome	cds	4370248	4370985	+	LFFONA_04493	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEF0
chromosome	cds	4371034	4371528	+	LFFONA_04494	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3L3ZKY7
chromosome	cds	4371782	4374073	+	LFFONA_04495	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9L4N9
chromosome	cds	4374211	4375233	-	LFFONA_04496	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D7FXQ5
chromosome	cds	4375372	4376286	+	LFFONA_04497	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8TTL3
chromosome	cds	4376501	4377862	+	LFFONA_04498	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00181BD5C9
chromosome	cds	4377911	4379575	-	LFFONA_04499	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8WFJ9
chromosome	cds	4379952	4382102	+	LFFONA_04500	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G3JWG0
chromosome	cds	4382220	4382423	+	LFFONA_04501	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9G8D7
chromosome	cds	4382434	4383390	+	LFFONA_04502	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9G8F4
chromosome	cds	4383424	4383726	-	LFFONA_04503	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9L4L3
chromosome	cds	4383723	4383932	-	LFFONA_04504	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0Y0SRT4
chromosome	cds	4384028	4385194	+	LFFONA_04505	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9NQJ8
chromosome	cds	4385258	4386877	+	LFFONA_04506	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00033DCE1C
chromosome	cds	4386867	4388177	+	LFFONA_04507	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9GCP3
chromosome	cds	4388272	4391535	+	LFFONA_04508	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9L4M4
chromosome	ncRNA	4391679	4391755	-	LFFONA_04509	93.0	1.7e-16	-	-	-	RFAM:RF01809
chromosome	cds	4391750	4392088	+	LFFONA_04510	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A30BC4
chromosome	sorf	4392130	4392183	-	LFFONA_04511	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP9MUX4
chromosome	cds	4392472	4392642	+	LFFONA_04512	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J8XFN0
chromosome	cds	4392772	4393692	-	LFFONA_04513	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_F4T8E7
chromosome	cds	4393877	4395157	+	LFFONA_04514	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00033A3362
chromosome	cds	4395273	4396424	+	LFFONA_04515	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J8XE87
chromosome	cds	4396434	4397201	+	LFFONA_04516	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J8XE22
chromosome	cds	4397198	4397455	+	LFFONA_04517	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9S7Z7
chromosome	cds	4397409	4398380	+	LFFONA_04518	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J1W9E9
chromosome	cds	4398448	4399626	+	LFFONA_04519	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9G921
chromosome	cds	4399639	4400193	-	LFFONA_04520	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9G8F3
chromosome	cds	4400443	4401126	+	LFFONA_04521	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FL38
chromosome	cds	4401123	4401584	+	LFFONA_04522	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEH8
chromosome	cds	4401597	4402769	+	LFFONA_04523	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9NA34
chromosome	cds	4402789	4403745	+	LFFONA_04524	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0L6NRG4
chromosome	cds	4403782	4404123	+	LFFONA_04525	219.0	3.4e-72	1.0	1.0	0.991	UniRef:UniRef90_A0A454AB20
chromosome	cds	4404171	4404554	-	LFFONA_04526	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q0T8Y2
chromosome	cds	4404968	4405741	-	LFFONA_04527	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q65A06
chromosome	cds	4405956	4407416	-	LFFONA_04528	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q65A07
chromosome	cds	4407497	4408681	-	LFFONA_04529	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZVL9
chromosome	cds	4409021	4410364	+	LFFONA_04530	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9NA47
chromosome	cds	4410606	4411508	-	LFFONA_04531	565.0	9.3e-203	1.100	1.0	0.894	UniRef:UniRef90_P08191
chromosome	cds	4411528	4412031	-	LFFONA_04532	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9HD61
chromosome	cds	4412044	4412574	-	LFFONA_04533	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O87737
chromosome	cds	4412584	4415220	-	LFFONA_04534	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9G933
chromosome	cds	4415286	4416011	-	LFFONA_04535	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q643P0
chromosome	cds	4416048	4416545	-	LFFONA_04536	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A236X5W4
chromosome	cds	4416652	4417200	-	LFFONA_04537	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003390CC4
chromosome	cds	4417680	4418276	-	LFFONA_04538	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G3JUQ1
chromosome	cds	4418754	4419356	-	LFFONA_04539	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A366YPR3
chromosome	cds	4420820	4421536	+	LFFONA_04540	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A109R3W0
chromosome	cds	4421556	4422662	+	LFFONA_04541	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9G8Z5
chromosome	cds	4422727	4423707	+	LFFONA_04542	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9HCZ4
chromosome	cds	4424290	4425426	-	LFFONA_04543	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A772S1S2
chromosome	cds	4425594	4425893	+	LFFONA_04544	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0Y0S374
chromosome	cds	4425902	4426012	+	LFFONA_04545	-	-	-	-	-	-
chromosome	cds	4426270	4426527	+	LFFONA_04546	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q2EEU2
chromosome	cds	4426539	4427090	+	LFFONA_04547	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9MKL9
chromosome	cds	4427142	4427303	+	LFFONA_04548	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A484YFT8
chromosome	cds	4427340	4427888	+	LFFONA_04549	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39367
chromosome	cds	4428015	4428275	+	LFFONA_04550	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9LWC1
chromosome	cds	4428674	4429795	+	LFFONA_04551	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KN92
chromosome	cds	4429792	4430070	+	LFFONA_04552	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58035
chromosome	cds	4430082	4431395	+	LFFONA_04553	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9G8J7
chromosome	cds	4431408	4432214	+	LFFONA_04554	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39364
chromosome	cds	4432345	4432776	+	LFFONA_04555	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QBE5
chromosome	cds	4432788	4433420	+	LFFONA_04556	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R9N4
chromosome	cds	4433437	4434219	+	LFFONA_04557	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QJZ2
chromosome	cds	4434522	4435310	+	LFFONA_04558	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QZF6
chromosome	cds	4435261	4436220	+	LFFONA_04559	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39359
chromosome	cds	4436231	4438198	+	LFFONA_04560	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9G8K4
chromosome	cds	4438305	4439654	+	LFFONA_04561	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39357
chromosome	cds	4440001	4440987	+	LFFONA_04562	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN3HD15
chromosome	cds	4441028	4442032	-	LFFONA_04563	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9HD26
chromosome	cds	4442136	4442438	-	LFFONA_04564	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A366YMR9
chromosome	cds	4442613	4442981	-	LFFONA_04565	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Q4I1U9
chromosome	cds	4443031	4443144	-	LFFONA_04566	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8VQQ1
chromosome	cds	4443144	4443365	-	LFFONA_04567	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64521
chromosome	cds	4443434	4443910	-	LFFONA_04568	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000F0B459D
chromosome	cds	4443925	4444410	-	LFFONA_04569	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003915556
chromosome	cds	4444501	4445319	-	LFFONA_04570	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R2M1
chromosome	cds	4445409	4445642	-	LFFONA_04571	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R2M2
chromosome	cds	4445648	4446325	-	LFFONA_04572	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9U2
chromosome	cds	4446473	4447153	-	LFFONA_04573	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9U3
chromosome	cds	4447251	4447427	+	LFFONA_04574	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A2E9CE
chromosome	cds	4447382	4448239	-	LFFONA_04575	404.0	8.9e-140	0.832	0.806	0.861	UniRef:UniRef90_A0A369FMD8
chromosome	cds	4448340	4449563	+	LFFONA_04576	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9U5
chromosome	cds	4451046	4451777	+	LFFONA_04577	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9U6
chromosome	cds	4452105	4452983	+	LFFONA_04578	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAC9M9W7
chromosome	cds	4453018	4453371	-	LFFONA_04579	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9U8
chromosome	cds	4453494	4453673	-	LFFONA_04580	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A192CH38
chromosome	cds	4454297	4455748	-	LFFONA_04581	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN4IZ91
chromosome	cds	4455741	4456919	-	LFFONA_04582	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9U9
chromosome	cds	4457393	4457719	+	LFFONA_04583	207.0	1.3e-67	1.0	1.0	0.963	UniRef:UniRef90_A0A288XGG1
chromosome	ncRNA-region	4457674	4457790	+	-	117.7	4.7e-22	-	-	-	RFAM:RF01497
chromosome	cds	4457719	4458606	+	LFFONA_04584	592.0	4.6e-214	1.0	0.997	1.0	UniRef:UniRef90_Q8G9V1
chromosome	cds	4458897	4459475	+	LFFONA_04585	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9V2
chromosome	cds	4459498	4460316	+	LFFONA_04586	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A192CH59
chromosome	cds	4460316	4460834	+	LFFONA_04587	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9V4
chromosome	cds	4461354	4461632	+	LFFONA_04588	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9V5
chromosome	cds	4461650	4461934	+	LFFONA_04589	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9V6
chromosome	cds	4461949	4462227	+	LFFONA_04590	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9V7
chromosome	cds	4462281	4463867	+	LFFONA_04591	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9V8
chromosome	cds	4463894	4464151	+	LFFONA_04592	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9V9
chromosome	cds	4464167	4465321	+	LFFONA_04593	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9W0
chromosome	cds	4465348	4468734	+	LFFONA_04594	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9W1
chromosome	cds	4468786	4469733	+	LFFONA_04595	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9W2
chromosome	cds	4469745	4470209	+	LFFONA_04596	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A210GPH3
chromosome	cds	4470206	4470826	+	LFFONA_04597	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9W4
chromosome	cds	4470838	4471503	+	LFFONA_04598	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9W5
chromosome	cds	4471536	4471937	+	LFFONA_04599	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9W6
chromosome	cds	4471953	4472282	+	LFFONA_04600	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9W7
chromosome	cds	4472945	4473889	-	LFFONA_04601	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9W9
chromosome	cds	4474107	4475444	+	LFFONA_04602	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9X0
chromosome	cds	4475462	4476790	+	LFFONA_04603	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q0T953
chromosome	cds	4477901	4478467	+	LFFONA_04604	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9X2
chromosome	cds	4478714	4479274	+	LFFONA_04605	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9X3
chromosome	cds	4479343	4479576	+	LFFONA_04606	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9X4
chromosome	cds	4479843	4480391	+	LFFONA_04607	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9X5
chromosome	cds	4480659	4481282	+	LFFONA_04608	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9X6
chromosome	cds	4481380	4481613	+	LFFONA_04609	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9X7
chromosome	cds	4481977	4483743	+	LFFONA_04610	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAC9MAW0
chromosome	cds	4483756	4493544	+	LFFONA_04611	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00076F20C4
chromosome	cds	4493541	4493927	+	LFFONA_04612	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q0T964
chromosome	cds	4493958	4494335	+	LFFONA_04613	256.0	1.3e-86	1.0	0.926	0.968	UniRef:UniRef90_Q8G9Y0
chromosome	cds	4494640	4494972	+	LFFONA_04614	193.0	6.1e-62	0.991	0.838	0.927	UniRef:UniRef90_UPI0023428C11
chromosome	cds	4494956	4495483	+	LFFONA_04615	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R2S0
chromosome	cds	4495493	4495849	+	LFFONA_04616	224.0	4.0e-74	1.0	0.975	0.983	UniRef:UniRef90_Q1R2S1
chromosome	cds	4496230	4497276	+	LFFONA_04617	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066T0R2
chromosome	cds	4497317	4500241	+	LFFONA_04618	1826.0	0.0	1.0	0.988	0.958	UniRef:UniRef90_Q8G9Y4
chromosome	cds	4500255	4501922	+	LFFONA_04619	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAC9ME57
chromosome	cds	4502603	4502869	+	LFFONA_04620	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A454AB89
chromosome	cds	4502898	4503218	+	LFFONA_04621	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8G9Y6
chromosome	cds	4503357	4503446	+	LFFONA_04622	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1KDW8
chromosome	cds	4504152	4505624	-	LFFONA_04623	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1M2T9
chromosome	cds	4505625	4506344	-	LFFONA_04624	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1LNH7
chromosome	cds	4506485	4506880	+	LFFONA_04625	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H2VAF1
chromosome	cds	4507083	4507826	+	LFFONA_04626	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S4JQQ2
chromosome	cds	4507881	4508123	+	LFFONA_04627	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1KB82
chromosome	cds	4509306	4509818	+	LFFONA_04628	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A329ZTR6
chromosome	cds	4509830	4512904	+	LFFONA_04629	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAC9M8C9
chromosome	cds	4512975	4515098	+	LFFONA_04630	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FDZ8
chromosome	cds	4515117	4516553	+	LFFONA_04631	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A329ZX53
chromosome	cds	4517499	4520543	+	LFFONA_04632	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAC9Q9F0
chromosome	cds	4520917	4521369	-	LFFONA_04633	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R2U2
chromosome	cds	4521463	4521762	+	LFFONA_04634	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1R2U3
chromosome	cds	4521759	4521995	+	LFFONA_04635	100.0	2.8e-26	0.846	0.971	0.727	UniRef:UniRef90_UPI0002CC077C
chromosome	cds	4521952	4522326	+	LFFONA_04636	208.0	1.0e-67	0.847	0.847	0.962	UniRef:UniRef90_UPI0011BAB131
chromosome	cds	4522724	4523086	+	LFFONA_04637	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN4E417
